"","district","col_date","wnv_result","pool_size","year","col_year","doy","weeknum","strata","districtnum","dminus","est"
"23793","minnehaha",2009-06-12,0,1,2009,2009,163,23,101,24,-23.8227579624589,0.00163586304102675
"23794","minnehaha",2017-07-14,0,8,2017,2017,195,28,101,24,8.17724203754111,0.0262808939172483
"23795","minnehaha",2009-07-15,0,30,2009,2009,196,28,101,24,9.17724203754111,0.0100458137301797
"23796","minnehaha",2006-07-19,0,1,2006,2006,200,29,101,24,13.1772420375411,0.0761735421208859
"23797","minnehaha",2014-07-18,0,14,2014,2014,199,28,101,24,12.1772420375411,0.0197860382551006
"23798","minnehaha",2006-07-19,0,3,2006,2006,200,29,101,24,13.1772420375411,0.0761735421208859
"23799","minnehaha",2009-06-16,0,2,2009,2009,167,24,101,24,-19.8227579624589,0.00203967317969878
"23800","minnehaha",2009-06-16,0,7,2009,2009,167,24,101,24,-19.8227579624589,0.00203967317969878
"23801","minnehaha",2019-06-27,0,50,2019,2019,178,25,101,24,-8.82275796245889,0.00290607683204466
"23802","minnehaha",2019-06-27,0,50,2019,2019,178,25,101,24,-8.82275796245889,0.00290607683204466
"23803","minnehaha",2006-07-07,0,1,2006,2006,188,27,101,24,1.17724203754111,0.0382348750972354
"23804","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23805","minnehaha",2017-06-22,0,31,2017,2017,173,25,101,24,-13.8227579624589,0.00849718992199975
"23806","minnehaha",2009-06-16,0,2,2009,2009,167,24,101,24,-19.8227579624589,0.00203967317969878
"23807","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23808","minnehaha",2016-06-03,0,1,2016,2016,155,22,101,24,-31.8227579624589,0.00742843707121587
"23809","minnehaha",2019-06-27,0,50,2019,2019,178,25,101,24,-8.82275796245889,0.00290607683204466
"23810","minnehaha",2007-07-17,0,12,2007,2007,198,28,101,24,11.1772420375411,0.0222868299863328
"23811","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23812","minnehaha",2011-07-08,0,24,2011,2011,189,27,101,24,2.17724203754111,0.00125435882393058
"23813","minnehaha",2011-07-08,0,37,2011,2011,189,27,101,24,2.17724203754111,0.00125435882393058
"23814","minnehaha",2011-07-08,0,13,2011,2011,189,27,101,24,2.17724203754111,0.00125435882393058
"23815","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23816","minnehaha",2017-06-09,0,5,2017,2017,160,23,101,24,-26.8227579624589,0.00433201744877052
"23817","minnehaha",2009-06-17,0,1,2009,2009,168,24,101,24,-18.8227579624589,0.00215529935492102
"23818","minnehaha",2009-06-17,0,1,2009,2009,168,24,101,24,-18.8227579624589,0.00215529935492102
"23819","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23820","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23821","minnehaha",2009-06-18,0,1,2009,2009,169,24,101,24,-17.8227579624589,0.00227746525519599
"23822","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23823","minnehaha",2013-06-28,0,30,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23824","minnehaha",2007-07-06,0,3,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23825","minnehaha",2014-07-18,0,6,2014,2014,199,28,101,24,12.1772420375411,0.0197860382551006
"23826","minnehaha",2010-06-01,0,50,2010,2010,152,22,101,24,-34.8227579624589,0.00137228873158293
"23827","minnehaha",2009-06-18,0,1,2009,2009,169,24,101,24,-17.8227579624589,0.00227746525519599
"23828","minnehaha",2008-07-17,0,2,2008,2008,199,28,101,24,12.1772420375411,0.0161379132919424
"23829","minnehaha",2007-07-06,0,18,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23830","minnehaha",2006-07-07,0,30,2006,2006,188,27,101,24,1.17724203754111,0.0382348750972354
"23831","minnehaha",2006-07-07,0,2,2006,2006,188,27,101,24,1.17724203754111,0.0382348750972354
"23832","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23833","minnehaha",2009-07-16,0,2,2009,2009,197,28,101,24,10.1772420375411,0.0106104711643723
"23834","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23835","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23836","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23837","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23838","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23839","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23840","minnehaha",2013-06-28,0,30,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23841","minnehaha",2013-06-28,0,30,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23842","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23843","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23844","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23845","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23846","minnehaha",2019-06-12,0,50,2019,2019,163,23,101,24,-23.8227579624589,0.00124050737506029
"23847","minnehaha",2007-07-26,0,2,2007,2007,207,29,101,24,20.1772420375411,0.0345455119311019
"23848","minnehaha",2013-06-28,0,30,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23849","minnehaha",2013-06-28,0,15,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23850","minnehaha",2013-06-28,0,30,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23851","minnehaha",2013-06-28,0,30,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23852","minnehaha",2013-06-28,0,30,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"23853","minnehaha",2009-06-19,0,3,2009,2009,170,24,101,24,-16.8227579624589,0.00240653901871941
"23854","minnehaha",2014-07-11,0,4,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23855","minnehaha",2005-06-07,0,15,2005,2005,158,23,101,24,-28.8227579624589,0.00238941013724947
"23856","minnehaha",2007-07-06,0,2,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23857","minnehaha",2005-06-08,0,2,2005,2005,159,23,101,24,-27.8227579624589,0.00250780713954089
"23858","minnehaha",2007-07-06,0,30,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23859","minnehaha",2007-07-06,0,18,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23860","minnehaha",2005-06-08,0,3,2005,2005,159,23,101,24,-27.8227579624589,0.00250780713954089
"23861","minnehaha",2016-06-10,0,30,2016,2016,162,23,101,24,-24.8227579624589,0.0110302551646417
"23862","minnehaha",2007-07-06,0,32,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23863","minnehaha",2007-07-06,0,22,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23864","minnehaha",2007-07-06,0,11,2007,2007,187,26,101,24,0.177242037541106,0.0129666989358799
"23865","minnehaha",2009-06-23,0,5,2009,2009,174,25,101,24,-12.8227579624589,0.00300001761376801
"23866","minnehaha",2009-06-23,0,13,2009,2009,174,25,101,24,-12.8227579624589,0.00300001761376801
"23867","minnehaha",2015-06-12,0,10,2015,2015,163,23,101,24,-23.8227579624589,0.00212736289622271
"23868","minnehaha",2015-06-12,0,19,2015,2015,163,23,101,24,-23.8227579624589,0.00212736289622271
"23869","minnehaha",2005-06-08,0,7,2005,2005,159,23,101,24,-27.8227579624589,0.00250780713954089
"23870","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23871","minnehaha",2015-06-12,0,4,2015,2015,163,23,101,24,-23.8227579624589,0.00212736289622271
"23872","minnehaha",2005-06-08,0,2,2005,2005,159,23,101,24,-27.8227579624589,0.00250780713954089
"23873","minnehaha",2005-06-08,0,1,2005,2005,159,23,101,24,-27.8227579624589,0.00250780713954089
"23874","minnehaha",2015-06-12,0,11,2015,2015,163,23,101,24,-23.8227579624589,0.00212736289622271
"23875","minnehaha",2005-06-08,0,2,2005,2005,159,23,101,24,-27.8227579624589,0.00250780713954089
"23876","minnehaha",2005-06-09,0,50,2005,2005,160,23,101,24,-26.8227579624589,0.00263205532066776
"23877","minnehaha",2009-06-23,0,8,2009,2009,174,25,101,24,-12.8227579624589,0.00300001761376801
"23878","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23879","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23880","minnehaha",2009-06-24,0,1,2009,2009,175,25,101,24,-11.8227579624589,0.00316991142632985
"23881","minnehaha",2008-07-11,0,16,2008,2008,193,27,101,24,6.17724203754111,0.0116537191898875
"23882","minnehaha",2009-06-24,0,10,2009,2009,175,25,101,24,-11.8227579624589,0.00316991142632985
"23883","minnehaha",2009-06-24,0,7,2009,2009,175,25,101,24,-11.8227579624589,0.00316991142632985
"23884","minnehaha",2005-06-09,0,1,2005,2005,160,23,101,24,-26.8227579624589,0.00263205532066776
"23885","minnehaha",2009-06-24,0,1,2009,2009,175,25,101,24,-11.8227579624589,0.00316991142632985
"23886","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23887","minnehaha",2009-06-24,0,1,2009,2009,175,25,101,24,-11.8227579624589,0.00316991142632985
"23888","minnehaha",2016-06-24,0,32,2016,2016,176,25,101,24,-10.8227579624589,0.0241718430537666
"23889","minnehaha",2012-06-15,0,13,2012,2012,167,24,101,24,-19.8227579624589,0.0110838750698527
"23890","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23891","minnehaha",2016-06-24,0,19,2016,2016,176,25,101,24,-10.8227579624589,0.0241718430537666
"23892","minnehaha",2016-06-24,0,3,2016,2016,176,25,101,24,-10.8227579624589,0.0241718430537666
"23893","minnehaha",2008-07-18,0,30,2008,2008,200,28,101,24,13.1772420375411,0.0170350780706286
"23894","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23895","minnehaha",2009-07-17,0,12,2009,2009,198,28,101,24,11.1772420375411,0.0112065077090283
"23896","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23897","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23898","minnehaha",2009-06-25,0,4,2009,2009,176,25,101,24,-10.8227579624589,0.00334939416260572
"23899","minnehaha",2009-06-25,0,4,2009,2009,176,25,101,24,-10.8227579624589,0.00334939416260572
"23900","minnehaha",2006-07-11,1,2,2006,2006,192,28,101,24,5.17724203754111,0.0482525293571806
"23901","minnehaha",2006-07-11,0,1,2006,2006,192,28,101,24,5.17724203754111,0.0482525293571806
"23902","minnehaha",2009-06-25,0,12,2009,2009,176,25,101,24,-10.8227579624589,0.00334939416260572
"23903","minnehaha",2006-07-11,0,1,2006,2006,192,28,101,24,5.17724203754111,0.0482525293571806
"23904","minnehaha",2009-06-25,0,3,2009,2009,176,25,101,24,-10.8227579624589,0.00334939416260572
"23905","minnehaha",2006-07-11,0,2,2006,2006,192,28,101,24,5.17724203754111,0.0482525293571806
"23906","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23907","minnehaha",2008-07-11,0,30,2008,2008,193,27,101,24,6.17724203754111,0.0116537191898875
"23908","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23909","minnehaha",2009-06-25,0,1,2009,2009,176,25,101,24,-10.8227579624589,0.00334939416260572
"23910","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23911","minnehaha",2015-07-24,0,6,2015,2015,205,29,101,24,18.1772420375411,0.018930541898281
"23912","minnehaha",2018-07-18,0,50,2018,2018,199,28,101,24,12.1772420375411,0.0328163845466387
"23913","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23914","minnehaha",2008-07-11,0,14,2008,2008,193,27,101,24,6.17724203754111,0.0116537191898875
"23915","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23916","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23917","minnehaha",2014-07-11,0,30,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23918","minnehaha",2019-06-13,0,50,2019,2019,164,23,101,24,-22.8227579624589,0.00131299579482713
"23919","minnehaha",2009-06-26,0,5,2009,2009,177,25,101,24,-9.82275796245889,0.00353900326524628
"23920","minnehaha",2009-06-26,0,7,2009,2009,177,25,101,24,-9.82275796245889,0.00353900326524628
"23921","minnehaha",2014-07-11,0,10,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23922","minnehaha",2005-06-10,0,3,2005,2005,161,23,101,24,-25.8227579624589,0.00276244227440881
"23923","minnehaha",2009-06-26,0,12,2009,2009,177,25,101,24,-9.82275796245889,0.00353900326524628
"23924","minnehaha",2014-07-11,0,19,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23925","minnehaha",2015-06-26,0,30,2015,2015,177,25,101,24,-9.82275796245889,0.00442323648757504
"23926","minnehaha",2007-06-19,0,16,2007,2007,170,24,101,24,-16.8227579624589,0.00557419469181462
"23927","minnehaha",2014-07-11,0,5,2014,2014,192,27,101,24,5.17724203754111,0.0135083792346387
"23928","minnehaha",2017-07-21,0,24,2017,2017,202,29,101,24,15.1772420375411,0.037425445248913
"23929","minnehaha",2006-07-12,0,1,2006,2006,193,28,101,24,6.17724203754111,0.0511223148887108
"23930","minnehaha",2007-07-19,0,6,2007,2007,200,28,101,24,13.1772420375411,0.0245779482226902
"23931","minnehaha",2009-06-26,0,1,2009,2009,177,25,101,24,-9.82275796245889,0.00353900326524628
"23932","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23933","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23934","minnehaha",2009-07-21,0,2,2009,2009,202,29,101,24,15.1772420375411,0.0139398291805252
"23935","minnehaha",2007-06-28,0,14,2007,2007,179,25,101,24,-7.82275796245889,0.00872224139528556
"23936","minnehaha",2015-07-17,0,30,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23937","minnehaha",2015-07-17,0,8,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23938","minnehaha",2009-06-30,0,20,2009,2009,181,26,101,24,-5.82275796245889,0.00441052507903397
"23939","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23940","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23941","minnehaha",2006-07-12,0,1,2006,2006,193,28,101,24,6.17724203754111,0.0511223148887108
"23942","minnehaha",2009-06-30,0,1,2009,2009,181,26,101,24,-5.82275796245889,0.00441052507903397
"23943","minnehaha",2016-07-01,0,21,2016,2016,183,26,101,24,-3.82275796245889,0.0356008346327311
"23944","minnehaha",2019-06-25,0,50,2019,2019,176,25,101,24,-10.8227579624589,0.00259448864377725
"23945","minnehaha",2015-07-17,0,14,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23946","minnehaha",2015-07-17,0,22,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23947","minnehaha",2009-07-29,0,2,2009,2009,210,30,101,24,23.1772420375411,0.0215220559370498
"23948","minnehaha",2009-07-29,0,24,2009,2009,210,30,101,24,23.1772420375411,0.0215220559370498
"23949","minnehaha",2015-07-17,1,28,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23950","minnehaha",2019-07-11,0,50,2019,2019,192,27,101,24,5.17724203754111,0.00641964635396682
"23951","minnehaha",2009-07-29,0,20,2009,2009,210,30,101,24,23.1772420375411,0.0215220559370498
"23952","minnehaha",2015-06-16,0,2,2015,2015,167,24,101,24,-19.8227579624589,0.00262264767746474
"23953","minnehaha",2009-06-30,0,30,2009,2009,181,26,101,24,-5.82275796245889,0.00441052507903397
"23954","minnehaha",2013-07-12,0,4,2013,2013,193,27,101,24,6.17724203754111,0.0658407949553827
"23955","minnehaha",2009-07-29,0,27,2009,2009,210,30,101,24,23.1772420375411,0.0215220559370498
"23956","minnehaha",2007-05-24,0,1,2007,2007,144,20,101,24,-42.8227579624589,0.00152137981906065
"23957","minnehaha",2007-05-24,0,1,2007,2007,144,20,101,24,-42.8227579624589,0.00152137981906065
"23958","minnehaha",2009-06-30,0,1,2009,2009,181,26,101,24,-5.82275796245889,0.00441052507903397
"23959","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23960","minnehaha",2015-06-26,0,30,2015,2015,177,25,101,24,-9.82275796245889,0.00442323648757504
"23961","minnehaha",2015-07-17,0,13,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23962","minnehaha",2017-06-29,0,30,2017,2017,180,26,101,24,-6.82275796245889,0.0121949153625496
"23963","minnehaha",2009-06-30,0,17,2009,2009,181,26,101,24,-5.82275796245889,0.00441052507903397
"23964","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23965","minnehaha",2015-07-17,0,3,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23966","minnehaha",2014-06-07,0,30,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"23967","minnehaha",2014-06-07,0,30,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"23968","minnehaha",2009-06-30,0,19,2009,2009,181,26,101,24,-5.82275796245889,0.00441052507903397
"23969","minnehaha",2015-06-16,0,8,2015,2015,167,24,101,24,-19.8227579624589,0.00262264767746474
"23970","minnehaha",2015-06-16,0,6,2015,2015,167,24,101,24,-19.8227579624589,0.00262264767746474
"23971","minnehaha",2015-06-16,0,6,2015,2015,167,24,101,24,-19.8227579624589,0.00262264767746474
"23972","minnehaha",2018-07-12,0,50,2018,2018,193,27,101,24,6.17724203754111,0.0257154231493163
"23973","minnehaha",2009-07-01,0,1,2009,2009,182,26,101,24,-4.82275796245889,0.00465992390578306
"23974","minnehaha",2014-06-07,0,23,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"23975","minnehaha",2014-06-07,0,2,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"23976","minnehaha",2015-07-17,0,30,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23977","minnehaha",2018-07-18,0,50,2018,2018,199,28,101,24,12.1772420375411,0.0328163845466387
"23978","minnehaha",2015-07-17,0,20,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23979","minnehaha",2019-06-21,0,50,2019,2019,172,24,101,24,-14.8227579624589,0.00206775481890387
"23980","minnehaha",2014-06-27,0,30,2014,2014,178,25,101,24,-8.82275796245889,0.0062621783189529
"23981","minnehaha",2010-07-09,0,14,2010,2010,190,27,101,24,3.17724203754111,0.00799932792657381
"23982","minnehaha",2013-07-19,0,8,2013,2013,200,28,101,24,13.1772420375411,0.0971282536119451
"23983","minnehaha",2013-07-19,0,11,2013,2013,200,28,101,24,13.1772420375411,0.0971282536119451
"23984","minnehaha",2015-06-26,0,30,2015,2015,177,25,101,24,-9.82275796245889,0.00442323648757504
"23985","minnehaha",2014-06-07,0,19,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"23986","minnehaha",2014-06-07,0,4,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"23987","minnehaha",2015-07-17,0,8,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23988","minnehaha",2015-07-17,0,30,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"23989","minnehaha",2019-06-21,0,50,2019,2019,172,24,101,24,-14.8227579624589,0.00206775481890387
"23990","minnehaha",2014-06-07,0,8,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"23991","minnehaha",2009-07-01,0,7,2009,2009,182,26,101,24,-4.82275796245889,0.00465992390578306
"23992","minnehaha",2006-07-13,0,4,2006,2006,194,28,101,24,7.17724203754111,0.054153067551569
"23993","minnehaha",2013-05-31,0,5,2013,2013,151,21,101,24,-35.8227579624589,0.00554354840169241
"23994","minnehaha",2013-05-31,0,7,2013,2013,151,21,101,24,-35.8227579624589,0.00554354840169241
"23995","minnehaha",2013-07-19,0,11,2013,2013,200,28,101,24,13.1772420375411,0.0971282536119451
"23996","minnehaha",2007-07-31,0,1,2007,2007,212,30,101,24,25.1772420375411,0.0439473011934952
"23997","minnehaha",2008-06-27,0,31,2008,2008,179,25,101,24,-7.82275796245889,0.00542862682174982
"23998","minnehaha",2008-06-27,0,3,2008,2008,179,25,101,24,-7.82275796245889,0.00542862682174982
"23999","minnehaha",2014-06-27,0,30,2014,2014,178,25,101,24,-8.82275796245889,0.0062621783189529
"24000","minnehaha",2009-07-01,0,7,2009,2009,182,26,101,24,-4.82275796245889,0.00465992390578306
"24001","minnehaha",2014-06-07,0,1,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"24002","minnehaha",2014-06-07,0,2,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"24003","minnehaha",2015-07-17,0,30,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"24004","minnehaha",2015-07-17,0,30,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"24005","minnehaha",2014-06-07,0,30,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"24006","minnehaha",2015-07-17,0,12,2015,2015,198,28,101,24,11.1772420375411,0.0131900769024947
"24007","minnehaha",2019-07-03,0,50,2019,2019,184,26,101,24,-2.82275796245889,0.0040828860099601
"24008","minnehaha",2008-06-27,0,3,2008,2008,179,25,101,24,-7.82275796245889,0.00542862682174982
"24009","minnehaha",2009-07-02,0,1,2009,2009,183,26,101,24,-3.82275796245889,0.00492335557112651
"24010","minnehaha",2009-07-02,0,12,2009,2009,183,26,101,24,-3.82275796245889,0.00492335557112651
"24011","minnehaha",2014-06-07,0,1,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"24012","minnehaha",2014-06-07,0,1,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"24013","minnehaha",2009-07-02,0,1,2009,2009,183,26,101,24,-3.82275796245889,0.00492335557112651
"24014","minnehaha",2009-07-02,0,1,2009,2009,183,26,101,24,-3.82275796245889,0.00492335557112651
"24015","minnehaha",2007-06-22,0,30,2007,2007,173,24,101,24,-13.8227579624589,0.00647238023992456
"24016","minnehaha",2008-06-06,0,6,2008,2008,158,22,101,24,-28.8227579624589,0.00171615299405035
"24017","minnehaha",2005-07-12,0,7,2005,2005,193,28,101,24,6.17724203754111,0.0129007424322227
"24018","minnehaha",2017-07-07,0,30,2017,2017,188,27,101,24,1.17724203754111,0.0183915599924243
"24019","minnehaha",2018-07-18,0,50,2018,2018,199,28,101,24,12.1772420375411,0.0328163845466387
"24020","minnehaha",2009-07-02,0,6,2009,2009,183,26,101,24,-3.82275796245889,0.00492335557112651
"24021","minnehaha",2007-06-22,0,8,2007,2007,173,24,101,24,-13.8227579624589,0.00647238023992456
"24022","minnehaha",2006-06-06,0,7,2006,2006,157,23,101,24,-29.8227579624589,0.00600228141302788
"24023","minnehaha",2006-06-06,0,1,2006,2006,157,23,101,24,-29.8227579624589,0.00600228141302788
"24024","minnehaha",2006-06-06,0,1,2006,2006,157,23,101,24,-29.8227579624589,0.00600228141302788
"24025","minnehaha",2014-06-07,0,10,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"24026","minnehaha",2017-07-07,0,5,2017,2017,188,27,101,24,1.17724203754111,0.0183915599924243
"24027","minnehaha",2014-06-07,0,5,2014,2014,158,22,101,24,-28.8227579624589,0.00207511685735432
"24028","minnehaha",2005-07-12,0,30,2005,2005,193,28,101,24,6.17724203754111,0.0129007424322227
"24029","minnehaha",2008-06-10,0,1,2008,2008,162,23,101,24,-24.8227579624589,0.00213768840796116
"24030","minnehaha",2009-07-02,0,1,2009,2009,183,26,101,24,-3.82275796245889,0.00492335557112651
"24031","minnehaha",2008-06-10,0,19,2008,2008,162,23,101,24,-24.8227579624589,0.00213768840796116
"24032","minnehaha",2008-06-10,0,3,2008,2008,162,23,101,24,-24.8227579624589,0.00213768840796116
"24033","minnehaha",2017-07-07,0,3,2017,2017,188,27,101,24,1.17724203754111,0.0183915599924243
"24034","minnehaha",2008-06-10,0,2,2008,2008,162,23,101,24,-24.8227579624589,0.00213768840796116
"24035","minnehaha",2005-07-13,0,3,2005,2005,194,28,101,24,7.17724203754111,0.0135329181370802
"24036","minnehaha",2005-07-13,0,1,2005,2005,194,28,101,24,7.17724203754111,0.0135329181370802
"24037","minnehaha",2009-07-07,0,12,2009,2009,188,27,101,24,1.17724203754111,0.00647989552996704
"24038","minnehaha",2006-06-06,0,3,2006,2006,157,23,101,24,-29.8227579624589,0.00600228141302788
"24039","minnehaha",2008-07-15,0,2,2008,2008,197,28,101,24,10.1772420375411,0.0144807926004139
"24040","minnehaha",2006-07-14,0,2,2006,2006,195,28,101,24,8.17724203754111,0.0573526362885053
"24041","minnehaha",2008-07-15,0,30,2008,2008,197,28,101,24,10.1772420375411,0.0144807926004139
"24042","minnehaha",2006-07-14,0,8,2006,2006,195,28,101,24,8.17724203754111,0.0573526362885053
"24043","minnehaha",2008-07-15,0,13,2008,2008,197,28,101,24,10.1772420375411,0.0144807926004139
"24044","minnehaha",2009-07-07,0,3,2009,2009,188,27,101,24,1.17724203754111,0.00647989552996704
"24045","minnehaha",2014-06-27,0,12,2014,2014,178,25,101,24,-8.82275796245889,0.0062621783189529
"24046","minnehaha",2014-06-27,0,8,2014,2014,178,25,101,24,-8.82275796245889,0.0062621783189529
"24047","minnehaha",2016-06-17,0,14,2016,2016,169,24,101,24,-17.8227579624589,0.0163497158323209
"24048","minnehaha",2007-05-30,0,2,2007,2007,150,21,101,24,-36.8227579624589,0.00205378358556728
"24049","minnehaha",2008-06-12,0,16,2008,2008,164,23,101,24,-22.8227579624589,0.00238573578204742
"24050","minnehaha",2005-07-13,0,30,2005,2005,194,28,101,24,7.17724203754111,0.0135329181370802
"24051","minnehaha",2008-07-15,1,30,2008,2008,197,28,101,24,10.1772420375411,0.0144807926004139
"24052","minnehaha",2006-06-06,0,2,2006,2006,157,23,101,24,-29.8227579624589,0.00600228141302788
"24053","minnehaha",2013-06-28,0,19,2013,2013,179,25,101,24,-7.82275796245889,0.029365617745449
"24054","minnehaha",2008-07-15,0,30,2008,2008,197,28,101,24,10.1772420375411,0.0144807926004139
"24055","minnehaha",2005-07-13,0,30,2005,2005,194,28,101,24,7.17724203754111,0.0135329181370802
"24056","minnehaha",2019-07-03,0,50,2019,2019,184,26,101,24,-2.82275796245889,0.0040828860099601
"24057","minnehaha",2019-06-25,0,50,2019,2019,176,25,101,24,-10.8227579624589,0.00259448864377725
